price_count,seller_name,price,nnumber,qa_count,snumber,seller_score,content,seller_logint,title
"
出價紀錄(3)
            ",cardy0728,235,97,"
問與答(3)
            ",3,20768,,上次登入：2016-06-04,【Ezstick】ASUS Vivobook E200HA 10吋寬 NB保護專案 三合一超值防震包組
"
出價紀錄(2)
            ",sunfllower95,"1,080",8,"
問與答(0)
            ",1,756,,上次登入：2016-06-04,勳風 小鋼炮輕巧手提吸塵器 強力吸塵器 可背式方便打掃 體積小不佔空間 可當吹風機 (全配) HF-3213
"
出價紀錄(11)
            ",cardy0728,249,94,"
問與答(5)
            ",6,20768,,上次登入：2016-06-04,【Ezstick】ASUS GL552 系列 專用奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(3)
            ",cardy0728,249,48,"
問與答(1)
            ",2,20768,,上次登入：2016-06-04,【Ezstick】ACER Aspire E14 E5-432 G 專用 專利透氣奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(8)
            ",cardy0728,249,92,"
問與答(2)
            ",8,20768,,上次登入：2016-06-04,【Ezstick】ACER V15 VN7-592 G 系列 專利透氣奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(445)
            ",a050292,240,91,"
問與答(226)
            ",1040,5051,,上次登入：2016-06-04,【圓夢補給站 】鐵製金屬材質 LCD液晶螢幕架 鍵盤收納架  (白 銀 紅 黑) 耐壓50kg
"
出價紀錄(34)
            ",itnken,250,969,"
問與答(40)
            ",30,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 A40 A40C A40F A40J A42 A42F A42J K42 K42F K42J X42 X42F X42J KSB0505HB 5V 0.4A CPU風扇 筆電散熱風扇
"
出價紀錄(60)
            ",itnken,200,963,"
問與答(37)
            ",57,13706,,上次登入：2016-06-05,ACER 宏碁 Aspire one ZG5 AOD150 D150 A150 AOA150 D250 ZG8 KAV10 P531H 原廠 全新繁體中文鍵盤
"
出價紀錄(193)
            ",hsuan120,180,792,"
問與答(76)
            ",207,16520,,上次登入：2016-06-04,ThinkPad 聯想 第二顆硬碟轉接盒 硬碟托架 T420 T430 W510 W520 W530 TUB-TS2
"
出價紀錄(41)
            ",itnken,280,9,"
問與答(30)
            ",41,13706,,上次登入：2016-06-05,全新 ASUS 華碩 F6 F6A F6E F6H F6S F6V F6Ve F9 F9E F9DC F9F F9J F9S F9SG U6E U6Ep U6S U6Sg U6V U6VC U3 中文 繁體 鍵盤
"
出價紀錄(61)
            ",itnken,280,44,"
問與答(36)
            ",60,13706,,上次登入：2016-06-05,全新 ASUS 華碩 F6 F6A F6E F6H F6S F6V F6VE F9 F9DC F9E F9F F9J F9S F9SG U6 VX3 原廠中文鍵盤 黑色
"
出價紀錄(47)
            ",coreshop,630,558,"
問與答(6)
            ",71,12176,,上次登入：2016-06-04,☆酷銳科技☆免運費組合 JEYI佳翼 Apple Macbook Pro第二顆硬碟托架+通用型吸入式USB光碟機外接盒
"
出價紀錄(1)
            ",sentrataxi,750,99,"
問與答(3)
            ",1,1796,,上次登入：2016-06-04,☆【ACER 宏碁 台達電原廠 DELTA SADP-65KB 19V 3.42A 電源供應器65W】☆台達電製造☆
"
出價紀錄(44)
            ",hsuan120,610,950,"
問與答(35)
            ",49,16520,,上次登入：2016-06-04,Lenovo 聯想 ThinkPad DVD 燒錄機 光碟機T410 T420s T430s T440p 45N7457
"
出價紀錄(11)
            ",itnken,630,47,"
問與答(4)
            ",15,13706,,上次登入：2016-06-05,英特奈 LENOVO 聯想 G50-70 G50-45 B50 G50 G50-70AT G50-30 繁體中文鍵盤
"
出價紀錄(3)
            ",el_diyan,242,492,"
問與答(4)
            ",8,1657,,上次登入：2016-06-04,不是白光烙鐵頭 HK 900M-T-K/B/I/3C焊頭       (12個一拍)
"
出價紀錄(2)
            ",itnken,500,20,"
問與答(1)
            ",2,13706,,上次登入：2016-06-05,☆REOK☆ Lenovo 聯想 IdeaPad G485 V-116920QS1-US  原廠 全新 英文 鍵盤
"
出價紀錄(1)
            ",kenny77815,380,9,"
問與答(0)
            ",1,7833,,上次登入：2016-06-04,可刷卡(含郵)COCORO超薄高透明鍵盤膜＊DELL Inspiron 7520 5420
"
出價紀錄(1)
            ",kenny77815,380,9,"
問與答(0)
            ",1,7833,,上次登入：2016-06-04,可刷卡(含郵)COCORO超薄高透明鍵盤膜＊Lenovo T431S T440S T440P T440 E431 E440 L440 Series專用
"
出價紀錄(4)
            ",itnken,300,990,"
問與答(1)
            ",3,13706,,上次登入：2016-06-05,英特奈 惠普 HP MINI 1000 1001TU 1002TU 1003TU 繁體中文鍵盤 Ｋ５
"
出價紀錄(1)
            ",erpdream,"5,300",11,"
問與答(5)
            ",1,488,,上次登入：2016-06-04,Lenovo X201 12.1吋筆電i5  520M /4G/320G/正版win7
"
出價紀錄(52)
            ",little_samuelliu,79,14,"
問與答(26)
            ",66,22533,,上次登入：2016-06-03,*樂源*華碩ASUS ZENBOOK UX32VD 鍵盤膜UX31（13.5吋）ASUS M500-BX32A 保護膜
"
出價紀錄(48)
            ",little_samuelliu,120,24,"
問與答(32)
            ",52,22533,,上次登入：2016-06-03,*樂源*ACER V3-572G-55X2 15.6吋筆電鍵盤保護膜 硅膠鍵盤膜 鍵盤防塵套
"
出價紀錄(25)
            ",little_samuelliu,120,17,"
問與答(11)
            ",26,22533,,上次登入：2016-06-03,*樂源*SONY VAIO Fit 15 SVF15A15CW/B FIT 15E專用鍵盤膜15A16SC/15A17SC/15A18SC/15A1V2C/15A19s/15216SC/15217SC/15218SC
"
出價紀錄(7)
            ",cardy0728,249,93,"
問與答(17)
            ",7,20768,,上次登入：2016-06-04,【EZstick】奈米銀抗菌TPU鍵盤保護膜 - ACER Aspire V3-571 專用抗菌鍵盤膜
"
出價紀錄(1)
            ",cardy0728,249,19,"
問與答(0)
            ",1,20768,,上次登入：2016-06-04,【Ezstick】APPLE MacBook Pro 13 專用 專利透氣奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(11)
            ",cardy0728,249,89,"
問與答(9)
            ",11,20768,,上次登入：2016-06-04,【EZstick】ASUS N550 N550J 系列 專用奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(2)
            ",cardy0728,249,98,"
問與答(3)
            ",2,20768,,上次登入：2016-06-04,【EZstick】ACER E14 E5-472 專用奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(7)
            ",cardy0728,249,89,"
問與答(5)
            ",11,20768,,上次登入：2016-06-04,【Ezstick】Lenovo X250 系列 專利透氣奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(2)
            ",cardy0728,249,98,"
問與答(0)
            ",2,20768,,上次登入：2016-06-04,【Ezstick】APPLE MacBook 12 吋 專用奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(7)
            ",cardy0728,249,94,"
問與答(1)
            ",6,20768,,上次登入：2016-06-04,【Ezstick】ASUS K501  系列 專用奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(4)
            ",cardy0728,249,47,"
問與答(8)
            ",3,20768,,上次登入：2016-06-04,【Ezstick】Lenovo IdeaPad Idea 100 15 系列 專利透氣奈米銀抗菌TPU鍵盤保護膜 
"
出價紀錄(4)
            ",cardy0728,249,96,"
問與答(0)
            ",4,20768,,上次登入：2016-06-04,【Ezstick】MSI PE60 6QE 系列 專用奈米銀抗菌TPU鍵盤保護膜 
"
出價紀錄(4)
            ",cardy0728,249,96,"
問與答(0)
            ",4,20768,,上次登入：2016-06-04,【Ezstick】ASUS X556 X556UB  系列 專用奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(2)
            ",cardy0728,249,98,"
問與答(0)
            ",2,20768,,上次登入：2016-06-04,【Ezstick】Lenovo Idea 300 14 系列 專用奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(1)
            ",cardy0728,249,99,"
問與答(0)
            ",1,20768,,上次登入：2016-06-04,【Ezstick】Lenovo  Y700 15 ISK 系列 專用奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(1)
            ",cardy0728,249,99,"
問與答(0)
            ",1,20768,,上次登入：2016-06-04,【Ezstick】Lenovo ThinkPad E460 系列 專利透氣奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(1)
            ",cardy0728,249,49,"
問與答(0)
            ",1,20768,,上次登入：2016-06-04,【Ezstick】Lenovo ThinkPad T460 系列 專利透氣奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(1)
            ",cardy0728,249,100,"
問與答(0)
            ",0,20768,,上次登入：2016-06-04,【Ezstick】ASUS G501 系列專用 奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(1)
            ",cardy0728,249,99,"
問與答(1)
            ",1,20768,,上次登入：2016-06-04,【Ezstick】Lenovo IdeaPad 500S 14 系列 專用奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(107)
            ",little_samuelliu,120,29,"
問與答(0)
            ",114,22533,,上次登入：2016-06-03,*樂源*ASUS A550J 凹凸鍵盤膜U50V UX50V UX52 E56C A555L A72 N60 N61
"
出價紀錄(12)
            ",itnken,250,38,"
問與答(5)
            ",12,13706,,上次登入：2016-06-05,英特奈 Lenovo 聯想 X220 X220I X220T X230 X230I X230T CPU 筆電 散熱 風扇
"
出價紀錄(34)
            ",itnken,260,978,"
問與答(23)
            ",36,13706,,上次登入：2016-06-05,☆REOK☆ 華碩 Asus EEEPC EPC Eee PC 700 701 701SD 701SDX 900 901 901HD 901HA 2G 4G 8G 原廠 繁體中文 筆電鍵盤
"
出價紀錄(3)
            ",frozenmod,270,1,"
問與答(3)
            ",3,17947,,上次登入：2016-06-04,【浮若生夢SHOP】Apple Mini DP to DP/HDMI/DVI 三合一螢幕轉接線 MacBook Pro
"
出價紀錄(25)
            ",itnken,280,26,"
問與答(27)
            ",24,13706,,上次登入：2016-06-05,全新原廠 華碩 ASUS F6 F6A F6E F6H F6S F6V F6Ve F9 F9E F9DC F9F F9J F9S F9SG U6E U6Ep U6S U6Sg U6V U6VC U3 中文 繁體 鍵盤
"
出價紀錄(2)
            ",oscarcch,290,6,"
問與答(2)
            ",2,7762,,上次登入：2016-06-05," HP 惠普 450 G4 G6 G7-1000 筆電 硬碟轉接頭 SATA HDD 連接線 NEWTON14""/15"""
"
出價紀錄(5)
            ",cardy0728,299,96,"
問與答(0)
            ",4,20768,,上次登入：2016-06-04,【Ezstick】MSI GP72 2QE 17吋寬 通用型 NB 筆電防震包
"
出價紀錄(3)
            ",baohong,300,99,"
問與答(2)
            ",3,9798,,上次登入：2016-06-04,什麼多賣】APPLE Mini Displayport to HDMI 轉接線 公對公 線長約3M  mini DP
"
出價紀錄(115)
            ",hsuan120,930,884,"
問與答(126)
            ",115,16520,,上次登入：2016-06-04,ThinkPad Mini Dock Plus Series 3 加強型迷你船塢 90W 4338 底座 433810U
"
出價紀錄(2)
            ",itnken,300,997,"
問與答(2)
            ",2,13706,,上次登入：2016-06-05,☆REOK☆ HP 惠普 Pavilion TX1000 TX1100 TX1200 TX1300 TX1400 TX1005AU tx2000 tx2500 TX2 CPU風扇 筆電風扇 散熱器 NB風扇
"
出價紀錄(10)
            ",itnken,400,9,"
問與答(11)
            ",10,13706,,上次登入：2016-06-05,☆REOK☆ 聯想 IBM Lenovo IdeaPad S9 S9E S10 S10E S10-1 M10 M10W FRU:45N2027 KU-80RC 25-008146 MAR-CH  繁體 中文 鍵盤
"
出價紀錄(3)
            ",itnken,320,25,"
問與答(1)
            ",2,13706,,上次登入：2016-06-05,英特奈 華碩 ASUS EPC 1011BX 1011CX 1015CX 1011PX 繁體 中文 鍵盤 AS1015
"
出價紀錄(24)
            ",cardy0728,330,76,"
問與答(6)
            ",24,20768,,上次登入：2016-06-04,【Ezstick】APPLE MacBook Pro retina 15 機身保護貼(上蓋、鍵盤週圍、底部)DIY 包膜
"
出價紀錄(27)
            ",cardy0728,330,75,"
問與答(28)
            ",25,20768,,上次登入：2016-06-04,【Ezstick】APPLE MacBook Pro Retina 13 透氣機身貼(上蓋、鍵盤週圍、底部)DIY 包膜
"
出價紀錄(10)
            ",itnken,330,997,"
問與答(17)
            ",8,13706,,上次登入：2016-06-05,全新 華碩 Asus EEEPC EPC Eee PC 900 900HA 900AX 900SD T91 T91MT 繁體中文 鍵盤 原廠鍵盤 筆電 筆電鍵盤 中文鍵盤
"
出價紀錄(4)
            ",itnken,330,995,"
問與答(3)
            ",4,13706,,上次登入：2016-06-05,☆REOK☆ 東芝 Toshiba Portege A10 A50 R200 R500 J11 J32 J40 M100 M201 M205 M500 M501 15V 4A 5A 變壓器 充電器
"
出價紀錄(8)
            ",cardy0728,330,94,"
問與答(19)
            ",6,20768,,上次登入：2016-06-04,【EZstick】ASUS TP300 系列專用 Carbon黑色立體紋機身貼(含上蓋、鍵盤週圍)DIY 包膜
"
出價紀錄(6)
            ",cardy0728,330,96,"
問與答(3)
            ",4,20768,,上次登入：2016-06-04,【Ezstick】ASUS K401 專用 二代透氣機身保護貼(含上蓋、鍵盤週圍)DIY 包膜
"
出價紀錄(1)
            ",cardy0728,330,100,"
問與答(0)
            ",0,20768,,上次登入：2016-06-04,【Ezstick】DELL Inspiron 15 7000 專用 二代透氣機身保護貼(含上蓋、鍵盤週圍)DIY 包膜 
"
出價紀錄(1)
            ",cardy0728,330,100,"
問與答(5)
            ",0,20768,,上次登入：2016-06-04,【Ezstick】ASUS G501 專用 Carbon黑色立體紋機身貼 (含上蓋、鍵盤週圍) DIY包膜
"
出價紀錄(1)
            ",cardy0728,330,99,"
問與答(0)
            ",1,20768,,上次登入：2016-06-04,【Ezstick】ASUS X550JX X550VX Carbon黑色立體紋機身貼 (含上蓋、鍵盤週圍)DIY包膜
"
出價紀錄(4)
            ",itnken,340,995,"
問與答(4)
            ",4,13706,,上次登入：2016-06-05,全新 東芝 新禾 TOSHIBA Satellite L650 L650D L655 L655D AB8005HX-GB3 CPU風扇 筆記型風扇 筆電風扇 散熱器 NB風扇 FAN
"
出價紀錄(9)
            ",itnken,340,50,"
問與答(9)
            ",8,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 K52JB K52Jc K52Je K52JK K52Jr K52JT K52JU K52Jv K52N K53 K53E K53S K53SC K53SD 繁體 中文 鍵盤 ASN53
"
出價紀錄(6)
            ",itnken,340,50,"
問與答(1)
            ",5,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 X61G X61Gx X61Q X61S X61S X61Sf X61SL X61SV X61Z 繁體 中文 鍵盤 ASN53
"
出價紀錄(3)
            ",itnken,350,996,"
問與答(0)
            ",3,13706,,上次登入：2016-06-05,☆REOK☆ Toshiba 東芝 T210 T210-01B CPU風扇 筆電風扇 散熱 NB風扇 AD05005HX08D300
"
出價紀錄(40)
            ",itnken,350,27,"
問與答(20)
            ",36,13706,,上次登入：2016-06-05,☆REOK☆ 宏碁 ACER 3820TG 3820TZG 3820ZG 3935 4251 繁體 中文 鍵盤 Ｋ１
"
出價紀錄(3)
            ",life966,350,1,"
問與答(1)
            ",3,1399,,上次登入：2016-06-04,LENOVO Y510 Y520 Y530 F51 屏軸.螢幕轉軸 - 左右1對
"
出價紀錄(3)
            ",itnken,350,8,"
問與答(0)
            ",3,13706,,上次登入：2016-06-05,英特奈 ASUS 華碩 A42D A42F A42J A42JR A42JC A42N LVDS 螢幕 面板 排線 屏線
"
出價紀錄(64)
            ",ouch319,120,31,"
問與答(31)
            ",69,2101,,上次登入：2016-06-04,SKIN COVER APPLE MAC PRO AIR 11 13 15吋 筆電TPU零觸感0.1mm鍵盤膜 防水防污
"
出價紀錄(5)
            ",itnken,360,45,"
問與答(3)
            ",5,13706,,上次登入：2016-06-05,英特奈 宏碁 ACER Aspire one AOD260 D270 AOD270 繁體 中文 鍵盤
"
出價紀錄(6)
            ",itnken,360,44,"
問與答(2)
            ",6,13706,,上次登入：2016-06-05,英特奈 宏碁 ACER Aspire one HAPPY  N55DQ N55繁體 中文 鍵盤 D260
"
出價紀錄(1)
            ",itnken,360,49,"
問與答(0)
            ",1,13706,,上次登入：2016-06-05,英特奈 宏碁 ACER Aspire one nav70 EM350 D255 AOD255 繁體 中文 鍵盤 D260
"
出價紀錄(2)
            ",itnken,360,48,"
問與答(0)
            ",2,13706,,上次登入：2016-06-05,英特奈 宏碁 Acer Aspire One ZH9 AO521 521 HAPPY2 繁體中文鍵盤
"
出價紀錄(2)
            ",itnken,360,48,"
問與答(3)
            ",2,13706,,上次登入：2016-06-05,英特奈 ACER 宏碁 TravelMate 8473T 8473Z 8473TG P243 繁體 中文 鍵盤 4750
"
出價紀錄(1)
            ",itnken,360,49,"
問與答(1)
            ",1,13706,,上次登入：2016-06-05,英特奈 ACER 宏碁 TM8473TG TM8473Z TMP243 繁體中文鍵盤 4750
"
出價紀錄(1)
            ",gd737916,375,9,"
問與答(0)
            ",1,1890,,上次登入：2016-06-05,【刷卡發票免運】USB7吋不鏽鋼涼風扇(UF-1799)▌免運▌(關於我) 
"
出價紀錄(4)
            ",kenny77815,380,6,"
問與答(9)
            ",4,7833,,上次登入：2016-06-04,可刷卡(含郵)COCORO超薄高透明鍵盤膜＊SONY VAIO YA YB專用 超薄 高透明
"
出價紀錄(22)
            ",kenny77815,380,9,"
問與答(25)
            ",21,7833,,上次登入：2016-06-04,可刷卡(含郵)COCORO超薄高透明鍵盤膜＊SONY VAIO  S13 S13A T13 Z13  PRO 13
"
出價紀錄(1)
            ",ck0913123608,"3,380",10,"
問與答(8)
            ",0,704,,上次登入：2016-06-05,華碩 ASUS F8VA F8SG F8 主機板 新品 其他 零件 螢幕 外殼 鍵盤  風扇  轉軸  可發問  直購價
"
出價紀錄(87)
            ",mo_bile2007,60,65,"
問與答(78)
            ",90,1366,,上次登入：2016-06-04,【摩比】華碩 ASUS K50 X550LD X550LC X550LN X552EP-適用 NB專用防水防塵鍵盤保護膜
"
出價紀錄(2)
            ",itnken,380,997,"
問與答(1)
            ",2,13706,,上次登入：2016-06-05,☆REOK☆ 全新 聯想 Lenovo IdeaPad U310 Touch U310-ITH U310-IFI MP-11k93RC-6864 T3C1-CH 繁體 中文 鍵盤 注音 倉頡
"
出價紀錄(1)
            ",c0972344449,390,99,"
問與答(0)
            ",1,775,,上次登入：2016-06-04,歐密碼 細緻手感 APPLE iPad4 IPAD3 新Ipad New iPad Smart Cover 喚醒休眠功能 Smart Cover + 防刮保護殼組
"
出價紀錄(2)
            ",f0266703,390,10,"
問與答(3)
            ",2,18664,,上次登入：2016-06-04,現貨 Acer 宏基  Aspire 5830TG 5755G AS5755G GATEWAY NV55 NV57  
"
出價紀錄(8)
            ",itnken,390,48,"
問與答(3)
            ",8,13706,,上次登入：2016-06-05,☆REOK☆ ACER 宏碁 TravelMate TM 5735Z 5740Z 5740ZG 5742G 5742Z 5742ZG 5744Z 7740G 7740Z 7740ZG K571 繁體中文鍵盤
"
出價紀錄(6)
            ",itnken,390,48,"
問與答(3)
            ",6,13706,,上次登入：2016-06-05,☆REOK☆ ACER 宏碁 TravelMate TM 8572G 8572T 8572TG 8572Z P253-E P253-M P253-MG P453-M P453-MG K571 繁體中文鍵盤
"
出價紀錄(29)
            ",little_samuelliu,399,90,"
問與答(10)
            ",27,22533,,上次登入：2016-06-03,*樂源*獨家16CM/金屬縷空面板100%透風NB散熱墊/散熱底座+支架雙用/散熱盤5段式散熱器/帶開關
"
出價紀錄(38)
            ",f67920,450,42,"
問與答(26)
            ",38,17192,,上次登入：2016-06-05,歐文~東芝 新禾 TOSHIBA Portege R700 R705 R830 R835 GDM610000456 C-136C TSF02 CPU風扇 筆電風扇 散熱器
"
出價紀錄(1)
            ",itnken,400,998,"
問與答(3)
            ",1,13706,,上次登入：2016-06-05,☆REOK☆ 明基 BenQ U101 U101B U101C U101W U101P U101Q 日文鍵盤
"
出價紀錄(14)
            ",itnken,400,988,"
問與答(6)
            ",13,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 A3A A3E A3F A3H A3V A3VC A3G A3C A3AC A3VP A7M Z91A Z91E 原廠 注音 繁體 中文 鍵盤
"
出價紀錄(3)
            ",itnken,400,990,"
問與答(0)
            ",3,13706,,上次登入：2016-06-05,☆REOK☆ MSI 微星 MS-1683 MS-1684 MS-1722 MS-1731 VR610 VR620 VR630 VR700 VX600 繁體 中文 鍵盤 KCR600
"
出價紀錄(7)
            ",lkk348359,"5,400",3,"
問與答(22)
            ",5,1323,,上次登入：2016-06-04,14吋 惠普EliteBook 6450p  2G+320G+一鍵還原
